Fecha,Hora,Categoría,Ubicación,Género,Código Cliente,Cliente Recurrente,Proveedor,Nombre del producto,Marca,Precio unitario,Cantidad_vendida,Ingresos,CompraAlta,Categoría_num,Ubicación_num,Género_num
2022-09-02,18:49:36.144036,Pantalones,Tienda A,No especificado,1037,1,Proveedor C,Jeans Slim,Levis,40,5,200,1,3,1,2
2022-09-03,05:47:07.606901,Pantalones,Tienda C,Masculino,1037,1,Proveedor B,Jeans Slim,Slim Fit,40,5,200,1,3,3,1
2022-09-03,16:44:39.069767,Abrigos,Tienda C,No especificado,1072,1,Proveedor A,Sudadera con Capucha,Club Hoodie,35,5,175,1,0,3,2
2022-09-04,03:42:10.532633,Pantalones,Online,Masculino,1044,1,Proveedor D,Jeans Slim,Levis,40,5,200,1,3,0,1
2022-09-04,14:39:41.995498,Pantalones,Online,Masculino,1048,1,Proveedor B,Pantalón Chino,Dockers,35,5,175,1,3,0,1
2022-09-05,01:37:13.458364,Abrigos,Tienda B,No especificado,1027,1,Proveedor A,Abrigo Largo,Canada Goose,100,5,500,1,0,2,2
2022-09-05,12:34:44.921230,Zapatos,Tienda A,No especificado,1027,1,Proveedor C,Zapatos Formales,Allen Edmonds,70,5,350,1,4,1,2
2022-09-05,23:32:16.384096,Abrigos,Tienda A,Femenino,1003,1,Proveedor A,Sudadera con Capucha,Champion,35,5,175,1,0,1,0
2022-09-06,10:29:47.846961,Abrigos,Online,Femenino,1045,1,Proveedor A,Chaqueta Ligera,Ascender,45,5,225,1,0,0,0
2022-09-06,21:27:19.309827,Abrigos,Online,Masculino,1093,1,Proveedor D,Chaqueta Ligera,Ascender,45,5,225,1,0,0,1
2022-09-07,08:24:50.772693,Camisetas,Tienda C,No especificado,1009,1,Proveedor A,Camiseta Deportiva,Nike,20,5,100,1,2,3,2
2022-09-07,19:22:22.235558,Zapatos,Tienda C,Femenino,1057,1,Proveedor C,Botas de Invierno,Timberland,80,5,400,1,4,3,0
2022-09-08,06:19:53.698424,Camisetas,Tienda C,No especificado,1041,1,Proveedor C,Camiseta Básica,Gildan,15,5,75,1,2,3,2
2022-09-08,17:17:25.161290,Pantalones,Tienda B,Masculino,1020,1,Proveedor A,Pantalón Chino,Dockers,35,5,175,1,3,2,1
2022-09-09,04:14:56.624156,Camisetas,Tienda C,Femenino,1033,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,5,100,1,2,3,0
2022-09-09,15:12:28.087021,Zapatos,Tienda C,Masculino,1020,1,Proveedor A,Zapatos Formales,Park Avenue,70,5,350,1,4,3,1
2022-09-10,02:09:59.549887,Zapatos,Tienda B,Masculino,1096,1,Proveedor C,Zapatos Formales,Allen Edmonds,70,5,350,1,4,2,1
2022-09-10,13:07:31.012753,Zapatos,Tienda C,Femenino,1034,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,3,0
2022-09-11,00:05:02.475618,Camisetas,Online,Femenino,1033,1,Proveedor C,Camiseta Casual,Uniqlo,25,5,125,1,2,0,0
2022-09-11,11:02:33.938484,Accesorios,Tienda A,Femenino,1098,1,Proveedor D,Gorra,New Era,10,5,50,1,1,1,0
2022-09-11,22:00:05.401350,Accesorios,Online,Femenino,1030,1,Proveedor D,Cinturón,Grant,15,5,75,1,1,0,0
2022-09-12,08:57:36.864216,Abrigos,Tienda A,No especificado,1042,1,Proveedor A,Chaqueta Ligera,Ascender,45,5,225,1,0,1,2
2022-09-12,19:55:08.327081,Zapatos,Tienda A,Masculino,1046,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,1,1
2022-09-13,06:52:39.789947,Zapatos,Online,Femenino,1098,1,Proveedor D,Botas de Invierno,Timberland,80,5,400,1,4,0,0
2022-09-13,17:50:11.252813,Camisetas,Tienda B,Femenino,1073,1,Proveedor D,Camiseta Deportiva,Nike,20,5,100,1,2,2,0
2022-09-14,04:47:42.715678,Pantalones,Tienda B,Masculino,1027,1,Proveedor D,Pantalón Chino,Dockers,35,5,175,1,3,2,1
2022-09-14,15:45:14.178544,Abrigos,Tienda B,Femenino,1061,1,Proveedor A,Abrigo Largo,Langford Parka,100,5,500,1,0,2,0
2022-09-15,02:42:45.641410,Camisetas,Online,Femenino,1046,1,Proveedor B,Camiseta Deportiva,Nike,20,5,100,1,2,0,0
2022-09-15,13:40:17.104276,Camisetas,Tienda C,Masculino,1014,1,Proveedor D,Camiseta Casual,Uniqlo,25,5,125,1,2,3,1
2022-09-16,00:37:48.567141,Camisetas,Tienda C,Femenino,1058,1,Proveedor D,Camiseta Casual,Uniqlo,25,5,125,1,2,3,0
2022-09-16,11:35:20.030007,Accesorios,Tienda A,Femenino,1052,1,Proveedor D,Cinturón,Grant,15,5,75,1,1,1,0
2022-09-16,22:32:51.492873,Pantalones,Tienda C,No especificado,1083,1,Proveedor A,Pantalón Chino,Dockers,35,5,175,1,3,3,2
2022-09-17,09:30:22.955738,Accesorios,Tienda B,Masculino,1093,1,Proveedor A,Gorra,New Era,10,5,50,1,1,2,1
2022-09-17,20:27:54.418604,Accesorios,Tienda A,Femenino,1062,1,Proveedor C,Gorra,New Era,10,5,50,1,1,1,0
2022-09-18,07:25:25.881470,Pantalones,Tienda A,Femenino,1022,1,Proveedor B,Pantalón Chino,Dockers,35,5,175,1,3,1,0
2022-09-18,18:22:57.344336,Zapatos,Tienda C,No especificado,1023,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,3,2
2022-09-19,05:20:28.807201,Accesorios,Online,No especificado,1065,1,Proveedor C,Cinturón,Grant,15,5,75,1,1,0,2
2022-09-19,16:18:00.270067,Abrigos,Tienda C,Femenino,1030,1,Proveedor D,Abrigo Largo,Langford Parka,100,5,500,1,0,3,0
2022-09-20,03:15:31.732933,Camisetas,Tienda A,No especificado,1070,1,Proveedor A,Camiseta Deportiva,Nike,20,5,100,1,2,1,2
2022-09-20,14:13:03.195798,Camisetas,Tienda B,Femenino,1069,1,Proveedor B,Camiseta Casual,Uniqlo,25,5,125,1,2,2,0
2022-09-21,01:10:34.658664,Zapatos,Tienda C,Masculino,1097,1,Proveedor A,Botas de Invierno,Timberland,80,5,400,1,4,3,1
2022-09-21,12:08:06.121530,Camisetas,Tienda B,Masculino,1045,1,Proveedor B,Camiseta Casual,Uniqlo,25,5,125,1,2,2,1
2022-09-21,23:05:37.584396,Abrigos,Tienda A,Masculino,1074,1,Proveedor B,Chaqueta Ligera,Ascender,45,5,225,1,0,1,1
2022-09-22,10:03:09.047261,Accesorios,Tienda A,Femenino,1003,1,Proveedor C,Bufanda,Check,12,5,60,1,1,1,0
2022-09-22,21:00:40.510127,Pantalones,Tienda B,Femenino,1056,1,Proveedor B,Pantalón Chino,Dockers,35,5,175,1,3,2,0
2022-09-23,07:58:11.972993,Accesorios,Tienda C,Masculino,1068,1,Proveedor C,Cinturón,Grant,15,5,75,1,1,3,1
2022-09-23,18:55:43.435858,Accesorios,Tienda B,Masculino,1024,1,Proveedor D,Bufanda,Check,12,5,60,1,1,2,1
2022-09-24,05:53:14.898724,Zapatos,Tienda B,Femenino,1058,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,2,0
2022-09-24,16:50:46.361590,Abrigos,Tienda B,No especificado,1073,1,Proveedor C,Sudadera con Capucha,Champion,35,5,175,1,0,2,2
2022-09-25,03:48:17.824456,Zapatos,Online,Femenino,1007,1,Proveedor C,Botas de Invierno,Timberland,80,5,400,1,4,0,0
2022-09-25,14:45:49.287321,Pantalones,Tienda C,No especificado,1072,1,Proveedor D,Jeans Slim,Levis,40,5,200,1,3,3,2
2022-09-26,01:43:20.750187,Zapatos,Online,No especificado,1079,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,0,2
2022-09-26,12:40:52.213053,Camisetas,Tienda A,Masculino,1087,1,Proveedor C,Camiseta Deportiva,Nike,20,5,100,1,2,1,1
2022-09-26,23:38:23.675918,Accesorios,Tienda B,Femenino,1016,1,Proveedor D,Bufanda,Check,12,5,60,1,1,2,0
2022-09-27,10:35:55.138784,Pantalones,Tienda B,No especificado,1063,1,Proveedor B,Jeans Slim,Levis,40,5,200,1,3,2,2
2022-09-27,21:33:26.601650,Accesorios,Online,Femenino,1059,1,Proveedor C,Cinturón,Grant,15,5,75,1,1,0,0
2022-09-28,08:30:58.064516,Pantalones,Tienda C,Femenino,1058,1,Proveedor D,Jeans Slim,Levis,40,5,200,1,3,3,0
2022-09-28,19:28:29.527381,Zapatos,Tienda C,No especificado,1059,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,3,2
2022-09-29,06:26:00.990247,Camisetas,Tienda B,Femenino,1087,1,Proveedor A,Camiseta Básica,Ultra Cotton,15,5,75,1,2,2,0
2022-09-29,17:23:32.453113,Pantalones,Tienda A,Femenino,1012,1,Proveedor D,Pantalón Chino,Dockers,35,5,175,1,3,1,0
2022-09-30,04:21:03.915978,Abrigos,Tienda A,Femenino,1069,1,Proveedor B,Chaqueta Ligera,Ascender,45,5,225,1,0,1,0
2022-09-30,15:18:35.378844,Abrigos,Tienda C,No especificado,1005,1,Proveedor B,Sudadera con Capucha,Champion,35,5,175,1,0,3,2
2022-10-01,02:16:06.841710,Camisetas,Tienda C,No especificado,1004,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,5,100,1,2,3,2
2022-10-01,13:13:38.304576,Pantalones,Tienda A,Femenino,1010,1,Proveedor C,Pantalón Chino,Dockers,35,5,175,1,3,1,0
2022-10-02,00:11:09.767441,Accesorios,Online,Femenino,1006,1,Proveedor C,Gorra,New Era,10,5,50,1,1,0,0
2022-10-02,11:08:41.230307,Abrigos,Tienda C,Femenino,1002,1,Proveedor A,Sudadera con Capucha,Champion,35,5,175,1,0,3,0
2022-10-02,22:06:12.693173,Abrigos,Tienda B,Masculino,1065,1,Proveedor A,Abrigo Largo,Langford Parka,100,5,500,1,0,2,1
2022-10-03,09:03:44.156039,Accesorios,Online,No especificado,1022,1,Proveedor A,Cinturón,Grant,15,5,75,1,1,0,2
2022-10-03,20:01:15.618904,Abrigos,Tienda C,Masculino,1092,1,Proveedor C,Sudadera con Capucha,Club Hoodie,35,5,175,1,0,3,1
2022-10-04,06:58:47.081770,Abrigos,Tienda B,No especificado,1096,1,Proveedor A,Abrigo Largo,Langford Parka,100,5,500,1,0,2,2
2022-10-04,17:56:18.544636,Accesorios,Tienda A,Femenino,1098,1,Proveedor D,Bufanda,Check,12,5,60,1,1,1,0
2022-10-05,04:53:50.007501,Accesorios,Tienda A,Masculino,1016,1,Proveedor C,Gorra,New Era,10,5,50,1,1,1,1
2022-10-05,15:51:21.470367,Zapatos,Tienda C,Femenino,1090,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,5,250,1,4,3,0
2022-10-06,02:48:52.933233,Camisetas,Online,Femenino,1088,1,Proveedor D,Camiseta Deportiva,Nike,20,5,100,1,2,0,0
2022-10-06,13:46:24.396099,Abrigos,Tienda C,No especificado,1015,1,Proveedor A,Chaqueta Ligera,Ascender,45,5,225,1,0,3,2
2022-10-07,00:43:55.858964,Camisetas,Tienda B,No especificado,1014,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,5,75,1,2,2,2
2022-10-07,11:41:27.321830,Camisetas,Tienda B,Femenino,1039,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,5,100,1,2,2,0
2022-10-07,22:38:58.784696,Accesorios,Online,Femenino,1049,1,Proveedor D,Bufanda,Check,12,5,60,1,1,0,0
2022-10-08,09:36:30.247561,Pantalones,Tienda A,Masculino,1053,1,Proveedor B,Jeans Slim,Levis,40,5,200,1,3,1,1
2022-10-08,20:34:01.710427,Camisetas,Online,No especificado,1006,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,5,100,1,2,0,2
2022-10-09,07:31:33.173293,Camisetas,Online,Masculino,1090,1,Proveedor C,Camiseta Deportiva,Nike,20,5,100,1,2,0,1
2022-10-09,18:29:04.636159,Accesorios,Tienda A,Masculino,1078,1,Proveedor A,Cinturón,Grant,15,5,75,1,1,1,1
2022-10-10,05:26:36.099024,Abrigos,Tienda B,No especificado,1064,1,Proveedor B,Sudadera con Capucha,Club Hoodie,35,5,175,1,0,2,2
2022-10-10,16:24:07.561890,Camisetas,Tienda C,Masculino,1023,1,Proveedor D,Camiseta Casual,Uniqlo,25,5,125,1,2,3,1
2022-10-11,03:21:39.024756,Accesorios,Online,Femenino,1045,1,Proveedor B,Cinturón,Grant,15,5,75,1,1,0,0
2022-10-11,14:19:10.487621,Pantalones,Tienda C,Femenino,1084,1,Proveedor C,Pantalón Chino,Dockers,35,6,210,1,3,3,0
2022-10-12,01:16:41.950487,Accesorios,Tienda B,No especificado,1039,1,Proveedor A,Bufanda,Check,12,6,72,1,1,2,2
2022-10-12,12:14:13.413353,Abrigos,Online,Femenino,1020,1,Proveedor A,Chaqueta Ligera,Ascender,45,6,270,1,0,0,0
2022-10-12,23:11:44.876219,Camisetas,Tienda A,No especificado,1066,1,Proveedor D,Camiseta Básica,Hanes,15,6,90,1,2,1,2
2022-10-13,10:09:16.339084,Zapatos,Online,Masculino,1033,1,Proveedor D,Botas de Invierno,Timberland,80,6,480,1,4,0,1
2022-10-13,21:06:47.801950,Accesorios,Online,No especificado,1080,1,Proveedor B,Cinturón,Grant,15,6,90,1,1,0,2
2022-10-14,08:04:19.264816,Accesorios,Online,No especificado,1001,1,Proveedor A,Gorra,New Era,10,6,60,1,1,0,2
2022-10-14,19:01:50.727681,Accesorios,Tienda A,Masculino,1021,1,Proveedor C,Bufanda,Check,12,6,72,1,1,1,1
2022-10-15,05:59:22.190547,Pantalones,Tienda A,Femenino,1049,1,Proveedor D,Pantalón Deportivo,Adidas,30,6,180,1,3,1,0
2022-10-15,16:56:53.653413,Camisetas,Tienda C,Masculino,1000,1,Proveedor B,Camiseta Básica,Ultra Cotton,15,6,90,1,2,3,1
2022-10-16,03:54:25.116279,Pantalones,Tienda B,No especificado,1026,1,Proveedor D,Pantalón Chino,Dockers,35,6,210,1,3,2,2
2022-10-16,14:51:56.579144,Camisetas,Online,Masculino,1061,1,Proveedor B,Camiseta Deportiva,Nike,20,6,120,1,2,0,1
2022-10-17,01:49:28.042010,Pantalones,Online,Femenino,1052,1,Proveedor D,Pantalón Chino,Dockers,35,6,210,1,3,0,0
2022-10-17,12:46:59.504876,Accesorios,Tienda A,No especificado,1011,1,Proveedor A,Bufanda,Check,12,6,72,1,1,1,2
2022-10-17,23:44:30.967741,Camisetas,Online,Masculino,1036,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,6,120,1,2,0,1
2022-10-18,10:42:02.430607,Accesorios,Tienda C,Masculino,1030,1,Proveedor A,Cinturón,Grant,15,6,90,1,1,3,1
2022-10-18,21:39:33.893473,Zapatos,Tienda A,Masculino,1037,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,1,1
2022-10-19,08:37:05.356339,Accesorios,Tienda C,Masculino,1082,1,Proveedor A,Cinturón,Grant,15,6,90,1,1,3,1
2022-10-19,19:34:36.819204,Pantalones,Tienda B,No especificado,1042,1,Proveedor C,Pantalón Chino,Dockers,35,6,210,1,3,2,2
2022-10-20,06:32:08.282070,Camisetas,Online,Femenino,1098,1,Proveedor D,Camiseta Casual,Uniqlo,25,6,150,1,2,0,0
2022-10-20,17:29:39.744936,Pantalones,Tienda C,No especificado,1079,1,Proveedor C,Pantalón Deportivo,Adidas,30,6,180,1,3,3,2
2022-10-21,04:27:11.207801,Accesorios,Tienda A,Femenino,1000,1,Proveedor B,Gorra,New Era,10,6,60,1,1,1,0
2022-10-21,15:24:42.670667,Zapatos,Tienda B,No especificado,1010,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,2,2
2022-10-22,02:22:14.133533,Pantalones,Tienda C,Masculino,1042,1,Proveedor D,Jeans Slim,Slim Fit,40,6,240,1,3,3,1
2022-10-22,13:19:45.596399,Pantalones,Tienda C,Femenino,1029,1,Proveedor B,Jeans Slim,Levis,40,6,240,1,3,3,0
2022-10-23,00:17:17.059264,Accesorios,Tienda C,No especificado,1098,1,Proveedor D,Gorra,New Era,10,6,60,1,1,3,2
2022-10-23,11:14:48.522130,Camisetas,Tienda A,Masculino,1063,1,Proveedor B,Camiseta Básica,Ultra Cotton,15,6,90,1,2,1,1
2022-10-23,22:12:19.984996,Camisetas,Online,Masculino,1020,1,Proveedor C,Camiseta Deportiva,Nike,20,6,120,1,2,0,1
2022-10-24,09:09:51.447861,Accesorios,Tienda A,No especificado,1098,1,Proveedor A,Cinturón,Grant,15,6,90,1,1,1,2
2022-10-24,20:07:22.910727,Zapatos,Tienda A,Femenino,1052,1,Proveedor A,Botas de Invierno,Timberland,80,6,480,1,4,1,0
2022-10-25,07:04:54.373593,Accesorios,Tienda C,Femenino,1000,1,Proveedor D,Cinturón,Grant,15,6,90,1,1,3,0
2022-10-25,18:02:25.836459,Pantalones,Tienda A,Masculino,1063,1,Proveedor D,Pantalón Deportivo,Adidas,30,6,180,1,3,1,1
2022-10-26,04:59:57.299324,Pantalones,Tienda C,Femenino,1029,1,Proveedor C,Jeans Slim,Slim Fit,40,6,240,1,3,3,0
2022-10-26,15:57:28.762190,Abrigos,Tienda B,Masculino,1080,1,Proveedor B,Abrigo Largo,Canada Goose,100,6,600,1,0,2,1
2022-10-27,02:55:00.225056,Accesorios,Online,No especificado,1004,1,Proveedor C,Gorra,New Era,10,6,60,1,1,0,2
2022-10-27,13:52:31.687921,Accesorios,Tienda A,Masculino,1054,1,Proveedor D,Cinturón,Grant,15,6,90,1,1,1,1
2022-10-28,00:50:03.150787,Camisetas,Tienda A,Masculino,1095,1,Proveedor A,Camiseta Deportiva,Nike,20,6,120,1,2,1,1
2022-10-28,11:47:34.613653,Camisetas,Online,Femenino,1027,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,6,120,1,2,0,0
2022-10-28,22:45:06.076519,Accesorios,Tienda B,Masculino,1048,1,Proveedor A,Bufanda,Check,12,6,72,1,1,2,1
2022-10-29,09:42:37.539384,Accesorios,Tienda C,Femenino,1027,1,Proveedor B,Gorra,New Era,10,6,60,1,1,3,0
2022-10-29,20:40:09.002250,Zapatos,Tienda A,No especificado,1061,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,1,2
2022-10-30,07:37:40.465116,Accesorios,Tienda A,Masculino,1077,1,Proveedor C,Gorra,New Era,10,6,60,1,1,1,1
2022-10-30,18:35:11.927982,Accesorios,Online,Femenino,1083,1,Proveedor B,Gorra,New Era,10,6,60,1,1,0,0
2022-10-31,05:32:43.390847,Abrigos,Online,Femenino,1053,1,Proveedor A,Abrigo Largo,Langford Parka,100,6,600,1,0,0,0
2022-10-31,16:30:14.853713,Pantalones,Tienda C,Femenino,1063,1,Proveedor C,Pantalón Chino,Dockers,35,6,210,1,3,3,0
2022-11-01,03:27:46.316579,Zapatos,Tienda A,Femenino,1068,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,6,420,1,4,1,0
2022-11-01,14:25:17.779444,Accesorios,Tienda C,Femenino,1017,1,Proveedor C,Cinturón,Grant,15,6,90,1,1,3,0
2022-11-02,01:22:49.242310,Camisetas,Tienda C,Femenino,1085,1,Proveedor B,Camiseta Básica,Hanes,15,6,90,1,2,3,0
2022-11-02,12:20:20.705176,Zapatos,Tienda A,Femenino,1098,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,1,0
2022-11-02,23:17:52.168042,Abrigos,Tienda A,Femenino,1037,1,Proveedor C,Chaqueta Ligera,Ascender,45,6,270,1,0,1,0
2022-11-03,10:15:23.630907,Zapatos,Tienda A,No especificado,1067,1,Proveedor A,Zapatos Formales,Park Avenue,70,6,420,1,4,1,2
2022-11-03,21:12:55.093773,Zapatos,Tienda C,No especificado,1081,1,Proveedor A,Zapatos Formales,Park Avenue,70,6,420,1,4,3,2
2022-11-04,08:10:26.556639,Camisetas,Tienda A,Masculino,1084,1,Proveedor B,Camiseta Casual,Uniqlo,25,6,150,1,2,1,1
2022-11-04,19:07:58.019504,Abrigos,Tienda B,No especificado,1046,1,Proveedor A,Abrigo Largo,Langford Parka,100,6,600,1,0,2,2
2022-11-05,06:05:29.482370,Pantalones,Tienda A,No especificado,1095,1,Proveedor C,Jeans Slim,Slim Fit,40,6,240,1,3,1,2
2022-11-05,17:03:00.945236,Camisetas,Tienda B,Masculino,1028,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,6,120,1,2,2,1
2022-11-06,04:00:32.408102,Pantalones,Online,No especificado,1066,1,Proveedor A,Pantalón Chino,Dockers,35,6,210,1,3,0,2
2022-11-06,14:58:03.870967,Accesorios,Tienda B,No especificado,1038,1,Proveedor D,Cinturón,Grant,15,6,90,1,1,2,2
2022-11-07,01:55:35.333833,Abrigos,Tienda C,Femenino,1013,1,Proveedor D,Chaqueta Ligera,Ascender,45,6,270,1,0,3,0
2022-11-07,12:53:06.796699,Pantalones,Tienda C,No especificado,1068,1,Proveedor D,Pantalón Chino,Dockers,35,6,210,1,3,3,2
2022-11-07,23:50:38.259564,Accesorios,Tienda A,Masculino,1081,1,Proveedor B,Cinturón,Grant,15,6,90,1,1,1,1
2022-11-08,10:48:09.722430,Zapatos,Tienda A,Femenino,1031,1,Proveedor B,Botas de Invierno,Timberland,80,6,480,1,4,1,0
2022-11-08,21:45:41.185296,Pantalones,Tienda C,Femenino,1002,1,Proveedor B,Pantalón Chino,Dockers,35,6,210,1,3,3,0
2022-11-09,08:43:12.648162,Accesorios,Tienda B,Femenino,1067,1,Proveedor C,Cinturón,Grant,15,6,90,1,1,2,0
2022-11-09,19:40:44.111027,Camisetas,Tienda A,Masculino,1068,1,Proveedor D,Camiseta Casual,Uniqlo,25,6,150,1,2,1,1
2022-11-10,06:38:15.573893,Accesorios,Online,No especificado,1067,1,Proveedor B,Bufanda,Check,12,6,72,1,1,0,2
2022-11-10,17:35:47.036759,Abrigos,Tienda A,Masculino,1023,1,Proveedor D,Abrigo Largo,Canada Goose,100,6,600,1,0,1,1
2022-11-11,04:33:18.499624,Zapatos,Online,Femenino,1038,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,0,0
2022-11-11,15:30:49.962490,Zapatos,Tienda A,No especificado,1012,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,1,2
2022-11-12,02:28:21.425356,Camisetas,Tienda C,No especificado,1023,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,6,120,1,2,3,2
2022-11-12,13:25:52.888222,Camisetas,Tienda A,Masculino,1011,1,Proveedor B,Camiseta Básica,Ultra Cotton,15,6,90,1,2,1,1
2022-11-13,00:23:24.351087,Zapatos,Online,No especificado,1029,1,Proveedor A,Botas de Invierno,Timberland,80,6,480,1,4,0,2
2022-11-13,11:20:55.813953,Accesorios,Tienda C,No especificado,1063,1,Proveedor D,Cinturón,Grant,15,6,90,1,1,3,2
2022-11-13,22:18:27.276819,Pantalones,Tienda B,Masculino,1061,1,Proveedor A,Pantalón Deportivo,Adidas,30,6,180,1,3,2,1
2022-11-14,09:15:58.739684,Pantalones,Tienda A,Femenino,1042,1,Proveedor B,Jeans Slim,Levis,40,6,240,1,3,1,0
2022-11-14,20:13:30.202550,Abrigos,Tienda A,No especificado,1074,1,Proveedor C,Chaqueta Ligera,Ascender,45,6,270,1,0,1,2
2022-11-15,07:11:01.665416,Pantalones,Online,No especificado,1059,1,Proveedor C,Jeans Slim,Slim Fit,40,6,240,1,3,0,2
2022-11-15,18:08:33.128282,Accesorios,Tienda B,No especificado,1024,1,Proveedor C,Bufanda,Check,12,6,72,1,1,2,2
2022-11-16,05:06:04.591147,Pantalones,Online,Masculino,1068,1,Proveedor D,Pantalón Chino,Dockers,35,6,210,1,3,0,1
2022-11-16,16:03:36.054013,Pantalones,Tienda C,Femenino,1054,1,Proveedor D,Pantalón Deportivo,Adidas,30,6,180,1,3,3,0
2022-11-17,03:01:07.516879,Pantalones,Tienda C,No especificado,1085,1,Proveedor C,Pantalón Deportivo,Adidas,30,6,180,1,3,3,2
2022-11-17,13:58:38.979744,Accesorios,Tienda C,Masculino,1022,1,Proveedor D,Gorra,New Era,10,6,60,1,1,3,1
2022-11-18,00:56:10.442610,Accesorios,Tienda A,Masculino,1081,1,Proveedor B,Cinturón,Grant,15,6,90,1,1,1,1
2022-11-18,11:53:41.905476,Zapatos,Tienda B,Femenino,1066,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,6,420,1,4,2,0
2022-11-18,22:51:13.368342,Camisetas,Tienda C,Femenino,1073,1,Proveedor D,Camiseta Casual,Uniqlo,25,6,150,1,2,3,0
2022-11-19,09:48:44.831207,Camisetas,Online,Masculino,1028,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,6,90,1,2,0,1
2022-11-19,20:46:16.294073,Camisetas,Online,Femenino,1026,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,6,90,1,2,0,0
2022-11-20,07:43:47.756939,Camisetas,Tienda A,No especificado,1080,1,Proveedor D,Camiseta Básica,Hanes,15,6,90,1,2,1,2
2022-11-20,18:41:19.219804,Accesorios,Tienda B,Femenino,1005,1,Proveedor A,Bufanda,Check,12,6,72,1,1,2,0
2022-11-21,05:38:50.682670,Accesorios,Online,Masculino,1052,1,Proveedor A,Cinturón,Grant,15,6,90,1,1,0,1
2022-11-21,16:36:22.145536,Zapatos,Tienda B,No especificado,1053,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,2,2
2022-11-22,03:33:53.608402,Abrigos,Tienda B,Femenino,1097,1,Proveedor A,Sudadera con Capucha,Club Hoodie,35,6,210,1,0,2,0
2022-11-22,14:31:25.071267,Pantalones,Tienda A,Femenino,1035,1,Proveedor C,Pantalón Chino,Dockers,35,6,210,1,3,1,0
2022-11-23,01:28:56.534133,Accesorios,Tienda C,Masculino,1030,1,Proveedor A,Cinturón,Grant,15,6,90,1,1,3,1
2022-11-23,12:26:27.996999,Zapatos,Tienda B,Masculino,1041,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,2,1
2022-11-23,23:23:59.459864,Camisetas,Tienda B,Masculino,1042,1,Proveedor C,Camiseta Básica,Gildan,15,6,90,1,2,2,1
2022-11-24,10:21:30.922730,Accesorios,Online,Femenino,1079,1,Proveedor C,Gorra,New Era,10,6,60,1,1,0,0
2022-11-24,21:19:02.385596,Zapatos,Tienda C,Femenino,1074,1,Proveedor D,Botas de Invierno,Timberland,80,6,480,1,4,3,0
2022-11-25,08:16:33.848462,Abrigos,Tienda A,Masculino,1069,1,Proveedor B,Chaqueta Ligera,Ascender,45,6,270,1,0,1,1
2022-11-25,19:14:05.311327,Camisetas,Tienda B,Femenino,1093,1,Proveedor B,Camiseta Deportiva,Nike,20,6,120,1,2,2,0
2022-11-26,06:11:36.774193,Zapatos,Tienda A,No especificado,1058,1,Proveedor D,Zapatos Formales,Park Avenue,70,6,420,1,4,1,2
2022-11-26,17:09:08.237059,Pantalones,Tienda C,Femenino,1082,1,Proveedor D,Pantalón Chino,Dockers,35,6,210,1,3,3,0
2022-11-27,04:06:39.699924,Accesorios,Tienda A,No especificado,1035,1,Proveedor C,Gorra,New Era,10,6,60,1,1,1,2
2022-11-27,15:04:11.162790,Zapatos,Online,No especificado,1009,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,0,2
2022-11-28,02:01:42.625656,Zapatos,Online,Masculino,1008,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,6,300,1,4,0,1
2022-11-28,12:59:14.088522,Accesorios,Tienda B,No especificado,1011,1,Proveedor D,Gorra,New Era,10,6,60,1,1,2,2
